,user_id,timestamp,group,landing_page,converted
235598,860624,26:21.3,control,old_page,1
235609,774408,55:09.1,treatment,new_page,1
235610,694247,39:28.0,control,old_page,1
235622,943021,14:10.1,control,old_page,1
235633,838089,20:48.6,treatment,new_page,1
235649,724786,32:03.2,treatment,new_page,1
235672,637859,14:16.2,control,old_page,1
235683,928470,48:03.8,control,old_page,1
235691,824144,35:39.1,control,old_page,1
235698,713186,39:02.8,control,old_page,1
235701,704267,47:12.0,control,old_page,1
235710,641578,01:40.5,control,old_page,1
235717,840458,32:05.2,control,old_page,1
235721,713266,34:40.9,control,old_page,1
235729,877118,50:30.9,control,old_page,1
235732,863559,23:59.7,control,old_page,1
235746,924993,02:47.6,control,old_page,1
235762,945731,42:28.4,treatment,new_page,1
235763,749085,08:25.0,treatment,new_page,1
235766,706729,37:01.3,control,old_page,1
235767,757425,28:58.7,treatment,new_page,1
235768,641920,36:44.0,treatment,new_page,1
235774,857888,20:23.6,treatment,new_page,1
235781,844884,18:52.8,control,old_page,1
235795,728585,46:07.7,control,old_page,1
235807,708178,29:56.9,control,old_page,1
235809,699785,59:10.2,treatment,new_page,1
235810,928147,56:14.7,treatment,new_page,1
235816,878503,10:27.8,treatment,new_page,1
235819,814938,19:38.3,treatment,new_page,1
235832,755190,12:28.8,control,old_page,1
235838,779039,59:49.2,control,old_page,1
235840,758905,52:46.9,treatment,new_page,1
235842,905106,58:40.5,treatment,new_page,1
235843,677427,15:51.2,control,old_page,1
235852,911167,00:59.8,control,old_page,1
235854,639125,25:49.7,control,old_page,1
235856,693164,47:48.8,control,old_page,1
235866,701310,13:21.5,control,old_page,1
235869,934016,02:22.0,control,old_page,1
235872,945066,39:16.3,treatment,new_page,1
235878,743423,42:15.4,control,old_page,1
235880,651835,09:19.9,control,old_page,1
235882,933938,00:52.6,treatment,new_page,1
235883,643166,24:55.4,control,old_page,1
235895,937011,59:01.6,control,old_page,1
235896,758086,52:22.0,control,old_page,1
235909,765028,17:52.0,treatment,new_page,1
235917,675395,56:41.0,treatment,new_page,1
235925,775748,30:13.9,treatment,new_page,1
235929,890939,36:36.6,treatment,new_page,1
235931,733715,48:57.7,treatment,new_page,1
235933,745771,46:24.0,treatment,new_page,1
235952,926654,32:39.4,control,old_page,1
235978,761415,02:16.4,treatment,new_page,1
235997,862786,10:55.8,control,old_page,1
235998,750028,41:20.2,control,old_page,1
236001,747346,09:49.5,treatment,new_page,1
236011,671584,37:49.7,treatment,new_page,1
236033,922014,31:26.5,control,old_page,1
236037,752736,03:55.2,treatment,new_page,1
236048,919078,21:00.0,treatment,new_page,1
236053,771764,38:28.4,treatment,new_page,1
236075,731312,33:29.3,control,old_page,1
236085,793404,30:24.8,control,old_page,1
236086,691017,04:14.3,control,old_page,1
236087,777699,25:28.1,treatment,new_page,1
236093,723854,32:29.7,control,old_page,1
236120,664603,22:53.6,control,old_page,1
236125,647818,34:03.5,control,old_page,1
236128,904319,24:14.4,treatment,new_page,1
236131,774635,18:11.5,treatment,new_page,1
236138,877487,43:14.5,control,old_page,1
236141,867881,12:03.5,treatment,new_page,1
236152,940277,18:42.1,control,old_page,1
236155,630872,35:55.6,control,old_page,1
236156,774199,44:38.6,control,old_page,1
236167,662355,36:25.4,treatment,new_page,1
236174,756170,48:26.1,treatment,new_page,1
236175,742345,18:46.2,control,old_page,1
236177,724285,14:58.3,control,old_page,1
236180,784632,40:51.5,treatment,new_page,1
236189,693926,19:04.3,treatment,new_page,1
236191,672975,17:48.0,treatment,new_page,1
236204,774892,20:36.0,treatment,new_page,1
236205,765853,43:53.7,control,old_page,1
236213,942254,29:19.6,treatment,new_page,1
236222,892431,44:32.9,control,old_page,1
236223,820269,59:13.5,treatment,new_page,1
236225,687929,51:27.2,treatment,new_page,1
236229,924690,23:26.8,treatment,new_page,1
236230,723096,28:08.3,control,old_page,1
236247,845600,55:58.4,control,old_page,1
236262,639633,17:54.4,treatment,new_page,1
236278,742654,20:13.9,treatment,new_page,1
236287,907246,29:25.1,treatment,new_page,1
236291,817195,01:26.5,control,old_page,1
236292,902657,39:53.9,treatment,new_page,1
236301,732796,48:31.8,treatment,new_page,1
236306,710316,23:00.6,control,old_page,1
236309,650382,35:24.0,control,old_page,1
236310,941545,09:03.4,control,old_page,1
236314,698214,45:39.2,control,old_page,1
236320,932627,12:33.9,control,old_page,1
236326,668984,49:10.6,treatment,new_page,1
236331,725881,55:19.7,treatment,new_page,1
236333,913470,13:28.0,control,old_page,1
236338,713290,21:43.6,treatment,new_page,1
236339,819243,29:51.3,treatment,new_page,1
236340,714483,24:40.4,control,old_page,1
236362,831305,52:12.0,treatment,new_page,1
236364,750191,10:53.2,control,old_page,1
236401,768513,11:31.5,control,old_page,1
236445,668495,16:00.8,treatment,new_page,1
236450,673066,37:44.5,control,old_page,1
236452,655912,10:16.1,control,old_page,1
236456,858983,49:00.2,treatment,new_page,1
236461,937535,52:04.9,treatment,new_page,1
236463,652317,29:05.1,control,old_page,1
236466,849250,59:33.6,control,old_page,1
236481,672738,20:45.8,treatment,new_page,1
236484,866568,56:55.1,control,old_page,1
236486,683707,44:36.8,treatment,new_page,1
236505,807709,58:06.0,control,old_page,1
236506,855606,09:54.7,treatment,new_page,1
236509,702974,35:55.8,control,old_page,1
236522,832039,50:46.9,treatment,new_page,1
236539,886966,49:26.0,control,old_page,1
236540,908580,11:17.1,control,old_page,1
236541,912659,56:29.4,control,old_page,1
236545,814751,05:34.7,treatment,new_page,1
236550,800630,00:06.5,treatment,new_page,1
236570,847189,37:35.5,control,old_page,1
236581,840223,57:25.3,treatment,new_page,1
236589,710835,48:40.8,treatment,new_page,1
236600,911935,29:24.8,control,old_page,1
236610,671888,29:53.7,control,old_page,1
236614,866521,29:21.5,treatment,new_page,1
236631,735110,54:22.8,control,old_page,1
236653,782971,59:28.1,treatment,new_page,1
236669,880725,43:03.3,control,old_page,1
236680,659831,22:10.7,treatment,new_page,1
236683,941022,51:10.8,control,old_page,1
236691,650729,06:03.2,control,old_page,1
236697,715252,10:40.4,treatment,new_page,1
236702,660365,08:33.4,control,old_page,1
236713,689168,05:12.4,control,old_page,1
236715,900417,46:31.3,control,old_page,1
236720,639222,09:24.0,control,old_page,1
236721,919477,11:08.4,treatment,new_page,1
236724,792067,11:03.6,control,old_page,1
236727,834349,12:49.5,treatment,new_page,1
236729,640462,01:47.5,control,old_page,1
236736,844138,36:06.6,control,old_page,1
236746,854327,16:46.6,treatment,new_page,1
236751,894582,40:41.5,treatment,new_page,1
236760,872390,51:40.0,control,old_page,1
236768,686375,57:45.5,treatment,new_page,1
236781,837961,16:20.0,control,old_page,1
236785,889712,18:51.4,treatment,new_page,1
236805,730765,30:16.1,control,old_page,1
236813,842478,56:16.9,treatment,new_page,1
236817,743516,21:21.1,treatment,new_page,1
236826,926372,58:23.3,treatment,new_page,1
236833,734532,48:55.5,control,old_page,1
236835,706008,56:59.4,control,old_page,1
236844,675246,13:09.0,treatment,new_page,1
236846,935848,47:38.2,treatment,new_page,1
236848,835373,19:13.9,treatment,new_page,1
236852,652826,59:23.0,control,old_page,1
236864,941897,28:03.3,treatment,new_page,1
236873,650809,37:10.3,treatment,new_page,1
236876,696389,02:15.2,treatment,new_page,1
236884,926810,36:41.0,control,old_page,1
236886,784840,21:30.5,treatment,new_page,1
236888,822438,32:22.1,treatment,new_page,1
236894,913838,17:41.6,control,old_page,1
236895,695026,44:51.1,treatment,new_page,1
236901,826467,22:42.4,control,old_page,1
236911,847488,46:06.6,treatment,new_page,1
236912,813415,51:44.7,control,old_page,1
236931,852062,08:56.1,treatment,new_page,1
236935,695398,58:47.5,control,old_page,1
236936,756705,50:16.1,control,old_page,1
236937,871981,52:51.9,treatment,new_page,1
236948,742308,39:11.2,control,old_page,1
236951,937676,44:51.8,control,old_page,1
236954,695624,10:21.4,control,old_page,1
236967,758295,18:51.5,control,old_page,1
236973,734662,00:23.8,treatment,new_page,1
236985,919792,27:37.8,control,old_page,1
236988,778625,49:41.8,treatment,new_page,1
237004,792745,56:35.9,control,old_page,1
237012,860218,32:14.9,treatment,new_page,1
237013,709341,56:43.8,treatment,new_page,1
237018,808833,32:02.1,treatment,new_page,1
237019,639805,15:43.7,treatment,new_page,1
237024,666196,31:06.6,control,old_page,1
237035,914849,23:56.9,treatment,new_page,1
237037,832378,50:05.4,treatment,new_page,1
237045,897832,48:31.5,treatment,new_page,1
237050,817358,29:41.5,control,old_page,1
237052,769817,26:13.6,control,old_page,1
237067,929287,17:00.0,treatment,new_page,1
237070,926300,01:00.1,treatment,new_page,1
237080,647171,53:18.0,control,old_page,1
237084,794805,29:12.1,control,old_page,1
237089,739875,42:11.6,treatment,new_page,1
237093,637493,15:23.3,treatment,new_page,1
237117,855413,57:52.3,control,old_page,1
237122,754073,35:28.3,control,old_page,1
237132,858464,13:39.4,treatment,new_page,1
237134,885492,10:16.5,treatment,new_page,1
237138,882145,47:00.1,treatment,new_page,1
237143,925824,00:56.6,treatment,new_page,1
237155,837278,50:53.1,control,old_page,1
237165,710678,39:49.4,treatment,new_page,1
237168,724450,08:24.2,control,old_page,1
237181,687972,53:17.9,control,old_page,1
237195,655713,01:50.3,control,old_page,1
237199,662682,48:46.4,treatment,new_page,1
237206,709620,34:44.6,control,old_page,1
237214,738326,20:39.3,control,old_page,1
237223,660649,04:13.2,treatment,new_page,1
237229,819072,19:53.3,treatment,new_page,1
237236,871734,31:12.5,treatment,new_page,1
237245,760463,27:04.3,treatment,new_page,1
237247,765555,41:18.0,control,old_page,1
237249,758449,49:56.4,treatment,new_page,1
237253,750633,54:28.8,treatment,new_page,1
237257,742402,23:43.1,treatment,new_page,1
237262,668271,49:11.1,control,old_page,1
237267,912397,23:11.6,treatment,new_page,1
237273,830795,38:57.8,control,old_page,1
237291,928978,04:37.6,control,old_page,1
237293,865439,16:18.9,control,old_page,1
237303,903721,04:17.4,treatment,new_page,1
237309,634957,39:37.4,control,old_page,1
237314,742126,31:36.9,control,old_page,1
237321,935660,02:04.4,treatment,new_page,1
237348,888018,13:28.7,treatment,new_page,1
237354,745091,37:10.8,treatment,new_page,1
237355,904006,51:02.7,treatment,new_page,1
237356,804499,26:08.6,control,old_page,1
237371,767004,40:23.0,control,old_page,1
237372,903743,48:09.1,control,old_page,1
237373,845091,43:53.7,control,old_page,1
237376,653101,07:48.4,treatment,new_page,1
237382,772406,30:29.3,treatment,new_page,1
237387,831919,44:30.8,control,old_page,1
237396,823960,16:58.6,control,old_page,1
237402,890889,22:19.9,control,old_page,1
237403,914451,44:06.3,control,old_page,1
237416,704676,51:20.3,control,old_page,1
237425,904264,37:57.2,treatment,new_page,1
237450,908649,48:13.7,treatment,new_page,1
237461,837025,27:29.2,treatment,new_page,1
237491,690114,17:45.3,control,old_page,1
237496,916285,51:00.8,treatment,new_page,1
237502,929296,26:43.2,control,old_page,1
237505,851865,07:15.8,treatment,new_page,1
237532,870177,42:59.1,treatment,new_page,1
237533,851713,59:46.6,treatment,new_page,1
237539,738958,04:54.5,control,old_page,1
237549,870947,33:19.3,control,old_page,1
237571,724781,28:38.6,treatment,new_page,1
237573,903124,26:12.7,treatment,new_page,1
237575,708053,13:08.4,control,old_page,1
237576,813963,16:23.7,control,old_page,1
237582,859423,08:53.5,treatment,new_page,1
237586,928022,21:56.9,treatment,new_page,1
237591,777571,45:46.6,control,old_page,1
237593,791868,14:14.7,control,old_page,1
237600,879003,39:43.7,control,old_page,1
237601,790737,30:27.9,treatment,new_page,1
237604,784167,41:30.8,treatment,new_page,1
237605,813728,51:00.5,control,old_page,1
237606,655000,19:04.0,treatment,new_page,1
237608,771740,48:38.0,treatment,new_page,1
237624,799815,37:43.1,control,old_page,1
237650,823147,29:53.3,control,old_page,1
237661,806919,59:08.6,treatment,new_page,1
237663,874907,04:12.0,control,old_page,1
237678,754076,45:10.0,treatment,new_page,1
237679,792164,09:13.9,control,old_page,1
237681,908198,42:41.6,control,old_page,1
237685,658320,13:12.6,treatment,new_page,1
237691,770182,57:16.1,control,old_page,1
237716,805260,58:14.4,treatment,new_page,1
237737,664983,40:02.7,treatment,new_page,1
237753,743473,47:21.1,control,old_page,1
237755,766121,52:57.4,treatment,new_page,1
237772,822346,11:04.4,treatment,new_page,1
237776,737331,43:29.9,control,old_page,1
237777,663476,10:51.5,control,old_page,1
237780,738548,24:05.0,control,old_page,1
237797,743795,36:05.2,control,old_page,1
237801,723254,58:19.8,treatment,new_page,1
237805,809960,56:31.0,treatment,new_page,1
237809,759869,56:28.2,control,old_page,1
237814,942667,49:06.3,control,old_page,1
237818,784385,41:22.9,treatment,new_page,1
237820,827759,01:36.7,control,old_page,1
237833,659965,26:37.1,control,old_page,1
237836,706139,38:24.6,treatment,new_page,1
237839,843510,14:35.7,control,old_page,1
237856,696979,03:03.0,treatment,new_page,1
237858,835119,10:55.4,treatment,new_page,1
237890,888961,38:32.1,treatment,new_page,1
237900,674634,34:18.5,control,old_page,1
237903,680675,43:29.6,control,old_page,1
237916,916994,08:16.6,treatment,new_page,1
237927,821910,20:42.8,treatment,new_page,1
237930,880218,06:02.8,control,old_page,1
237949,846369,31:08.4,treatment,new_page,1
237951,915051,40:35.7,control,old_page,1
237958,684433,56:56.3,control,old_page,1
237962,731130,23:09.4,treatment,new_page,1
237978,774656,52:38.1,control,old_page,1
237980,851905,18:45.9,treatment,new_page,1
237986,786896,18:13.0,treatment,new_page,1
237997,721896,29:45.7,treatment,new_page,1
238001,860685,08:46.2,control,old_page,1
238003,762471,35:21.6,control,old_page,1
238005,894678,39:03.0,control,old_page,1
238009,670207,25:04.3,control,old_page,1
238010,847245,17:43.5,control,old_page,1
238057,852572,42:38.5,treatment,new_page,1
238058,816831,49:14.8,treatment,new_page,1
238066,846433,54:46.1,treatment,new_page,1
238106,784941,32:11.5,treatment,new_page,1
238108,825419,33:16.0,treatment,new_page,1
238111,868937,02:33.8,treatment,new_page,1
238126,898116,56:46.3,control,old_page,1
238140,864381,37:32.9,treatment,new_page,1
238146,691983,01:00.4,control,old_page,1
238150,881018,12:34.6,control,old_page,1
238152,737214,15:28.5,treatment,new_page,1
238153,942943,00:41.5,treatment,new_page,1
238154,823062,36:37.6,control,old_page,1
238164,892349,09:16.4,control,old_page,1
238174,880269,31:12.2,control,old_page,1
238183,668585,31:04.5,treatment,new_page,1
238190,919946,23:14.3,control,old_page,1
238193,673015,36:16.1,control,old_page,1
238198,729603,24:07.0,control,old_page,1
238208,845126,02:00.2,treatment,new_page,1
238210,712910,44:06.2,treatment,new_page,1
238219,645060,47:27.6,treatment,new_page,1
238220,641651,15:15.4,treatment,new_page,1
238221,698389,04:00.2,treatment,new_page,1
238230,916838,49:46.0,treatment,new_page,1
238240,649193,13:48.3,control,old_page,1
238243,840204,12:14.8,treatment,new_page,1
238254,658513,36:11.7,treatment,new_page,1
238259,653859,06:27.5,control,old_page,1
238269,646610,10:48.8,control,old_page,1
238275,772269,56:21.6,treatment,new_page,1
238288,931026,31:34.6,control,old_page,1
238291,698080,21:28.7,control,old_page,1
238300,919730,04:33.4,treatment,new_page,1
238307,855793,26:39.1,control,old_page,1
238309,657809,41:11.2,control,old_page,1
238317,748656,35:47.2,treatment,new_page,1
238318,712654,51:59.6,control,old_page,1
238334,890905,47:42.3,treatment,new_page,1
238338,715959,01:17.9,treatment,new_page,1
238342,832501,40:46.8,treatment,new_page,1
238345,675929,05:06.0,control,old_page,1
238369,929442,28:59.1,control,old_page,1
238377,727931,03:27.4,control,old_page,1
238385,786063,04:13.8,treatment,new_page,1
238393,805435,36:36.1,control,old_page,1
238399,636900,28:35.2,control,old_page,1
238401,756327,12:19.4,treatment,new_page,1
238403,637505,11:56.7,treatment,new_page,1
238406,889066,42:32.6,treatment,new_page,1
238420,723756,45:50.9,treatment,new_page,1
238427,887073,22:19.9,control,old_page,1
238434,918707,16:48.3,control,old_page,1
238447,909781,16:46.7,control,old_page,1
238450,848046,05:59.9,control,old_page,1
238451,783855,54:14.4,control,old_page,1
238465,944541,43:24.8,treatment,new_page,1
238470,901491,11:39.1,control,old_page,1
238471,883544,40:32.6,control,old_page,1
238472,721219,47:40.0,treatment,new_page,1
238482,635654,52:07.8,control,old_page,1
238488,664384,48:41.8,control,old_page,1
238489,694821,33:36.1,treatment,new_page,1
238490,757309,35:37.7,control,old_page,1
238505,696846,40:38.1,treatment,new_page,1
238518,668887,35:48.6,treatment,new_page,1
238521,857938,40:26.3,treatment,new_page,1
238524,674301,56:40.0,control,old_page,1
238536,865230,54:49.7,treatment,new_page,1
238552,693781,46:12.7,control,old_page,1
238565,718301,39:29.7,treatment,new_page,1
238577,737855,35:23.9,treatment,new_page,1
238579,751713,46:06.7,treatment,new_page,1
238605,737401,52:52.6,treatment,new_page,1
238607,742663,37:07.1,control,old_page,1
238609,860367,15:03.0,control,old_page,1
238618,654933,34:32.7,treatment,new_page,1
238622,677107,07:10.4,treatment,new_page,1
238625,916300,20:03.3,treatment,new_page,1
238627,843047,01:46.4,treatment,new_page,1
238628,677036,59:23.8,control,old_page,1
238631,659908,48:24.4,treatment,new_page,1
238644,842762,52:13.1,treatment,new_page,1
238659,785705,54:08.0,control,old_page,1
238663,652301,27:20.4,control,old_page,1
238681,804763,20:40.4,control,old_page,1
238690,934415,30:17.3,control,old_page,1
238691,928115,24:55.2,treatment,new_page,1
238694,651264,15:28.1,control,old_page,1
238702,773502,35:37.3,treatment,new_page,1
238712,655629,36:00.8,treatment,new_page,1
238735,892713,06:57.2,treatment,new_page,1
238745,898812,52:37.9,control,old_page,1
238747,665003,25:21.3,control,old_page,1
238756,790566,39:47.4,treatment,new_page,1
238759,814412,21:20.5,treatment,new_page,1
238766,656883,09:57.7,control,old_page,1
238781,716755,50:57.5,control,old_page,1
238783,650350,23:14.8,treatment,new_page,1
238791,876930,07:04.9,control,old_page,1
238794,801086,50:07.1,control,old_page,1
238824,781972,44:45.4,treatment,new_page,1
238828,924112,14:51.9,treatment,new_page,1
238829,864017,42:21.5,treatment,new_page,1
238838,803836,32:56.0,control,old_page,1
238839,694859,16:41.2,treatment,new_page,1
238848,706749,51:14.2,treatment,new_page,1
238849,772846,20:00.6,control,old_page,1
238862,727594,42:15.3,treatment,new_page,1
238869,804997,53:40.7,control,old_page,1
238875,644302,24:15.9,control,old_page,1
238877,655570,42:26.5,treatment,new_page,1
238881,729947,06:57.8,control,old_page,1
238884,782371,32:01.5,control,old_page,1
238887,652061,34:22.1,treatment,new_page,1
238890,804884,59:36.5,treatment,new_page,1
238892,710051,44:36.8,treatment,new_page,1
238894,909851,53:43.2,control,old_page,1
238918,779458,14:09.5,control,old_page,1
238940,855631,10:00.6,control,old_page,1
238944,805951,29:13.4,treatment,new_page,1
238948,643944,06:38.6,control,old_page,1
238957,841795,05:33.1,control,old_page,1
238959,762369,28:13.4,treatment,new_page,1
238973,654525,19:53.6,treatment,new_page,1
238974,794161,11:16.5,control,old_page,1
238976,925786,49:20.0,control,old_page,1
238979,827168,58:11.4,control,old_page,1
238982,673752,17:10.3,control,old_page,1
239006,855292,28:57.0,treatment,new_page,1
239013,864019,07:59.1,control,old_page,1
239014,699910,59:32.6,control,old_page,1
239021,710239,53:44.6,control,old_page,1
239027,703810,49:37.4,control,old_page,1
239047,858560,33:03.6,control,old_page,1
239051,938441,11:58.7,control,old_page,1
239054,827340,29:15.3,treatment,new_page,1
239068,751219,37:37.1,treatment,new_page,1
239079,783413,31:22.2,treatment,new_page,1
239084,724002,24:49.4,control,old_page,1
239091,908496,01:40.4,treatment,new_page,1
239106,813283,44:07.8,control,old_page,1
239119,689113,09:21.5,control,old_page,1
239120,783996,26:19.0,control,old_page,1
239123,821495,10:54.2,control,old_page,1
239132,634471,48:06.4,control,old_page,1
239148,693483,54:21.5,control,old_page,1
239156,790468,13:27.7,control,old_page,1
239170,805943,37:18.5,control,old_page,1
239174,828585,16:24.2,control,old_page,1
239184,904623,19:49.9,control,old_page,1
239189,910196,23:37.2,control,old_page,1
239197,892890,20:48.1,control,old_page,1
239200,889436,52:16.4,control,old_page,1
239204,813033,24:20.3,treatment,new_page,1
239205,736082,53:13.6,treatment,new_page,1
239206,721544,12:48.4,treatment,new_page,1
239214,859553,48:19.8,treatment,new_page,1
239236,639486,27:11.0,control,old_page,1
239238,906824,56:07.6,control,old_page,1
239244,701968,45:22.4,control,old_page,1
239249,775239,24:42.0,control,old_page,1
239258,823222,55:17.6,control,old_page,1
239272,924667,04:59.2,control,old_page,1
239276,664843,26:21.2,treatment,new_page,1
239281,756634,06:30.0,control,old_page,1
239282,868981,20:13.2,control,old_page,1
239284,689479,22:43.4,treatment,new_page,1
239287,843974,20:08.3,control,old_page,1
239320,656107,23:34.3,treatment,new_page,1
239326,888638,17:16.7,treatment,new_page,1
239346,743671,19:36.3,control,old_page,1
239348,858835,49:25.6,control,old_page,1
239355,662904,39:37.5,control,old_page,1
239378,931807,58:19.8,control,old_page,1
239391,935725,55:41.9,treatment,new_page,1
239397,717955,43:36.7,control,old_page,1
239401,660086,12:21.3,control,old_page,1
239414,943321,36:06.8,treatment,new_page,1
239431,681976,12:24.0,treatment,new_page,1
239439,730382,38:08.6,treatment,new_page,1
239446,708319,20:38.4,treatment,new_page,1
239450,695186,44:02.2,treatment,new_page,1
239451,911088,09:10.3,control,old_page,1
239455,744776,59:10.3,treatment,new_page,1
239456,852219,41:15.8,treatment,new_page,1
239462,866447,52:31.8,treatment,new_page,1
239471,815366,38:21.0,treatment,new_page,1
239488,851898,20:47.5,treatment,new_page,1
239490,754509,52:56.9,control,old_page,1
239499,694678,44:10.4,control,old_page,1
239514,803045,41:39.0,treatment,new_page,1
239539,760876,12:51.8,treatment,new_page,1
239542,756098,49:50.9,control,old_page,1
239544,889729,15:38.6,control,old_page,1
239546,929835,21:44.5,treatment,new_page,1
239548,893204,33:43.0,control,old_page,1
239569,890089,14:10.3,treatment,new_page,1
239571,921072,30:45.8,treatment,new_page,1
239605,844424,26:00.9,control,old_page,1
239635,663574,28:58.5,treatment,new_page,1
239640,704557,24:02.7,control,old_page,1
239653,679078,36:34.8,control,old_page,1
239662,735453,37:17.9,treatment,new_page,1
239670,879916,54:42.6,control,old_page,1
239681,809736,19:19.5,treatment,new_page,1
239683,927065,17:03.6,control,old_page,1
239685,679359,14:04.8,control,old_page,1
239689,870043,53:15.6,control,old_page,1
239702,685059,49:29.0,treatment,new_page,1
239712,817378,33:42.2,treatment,new_page,1
239713,829411,50:28.8,control,old_page,1
239715,702561,26:13.2,control,old_page,1
239723,781036,40:44.6,control,old_page,1
239732,648321,14:52.9,control,old_page,1
239739,688122,38:39.4,control,old_page,1
239741,864981,30:19.5,control,old_page,1
239742,688087,04:34.6,control,old_page,1
239746,800930,32:31.9,control,old_page,1
239763,879232,13:46.6,treatment,new_page,1
239772,876458,00:26.8,control,old_page,1
239774,828086,12:35.0,treatment,new_page,1
239797,934741,41:32.9,control,old_page,1
239802,731868,43:36.7,treatment,new_page,1
239803,838760,44:54.1,control,old_page,1
239805,907719,15:50.0,treatment,new_page,1
239810,945776,35:04.6,treatment,new_page,1
239822,772615,55:24.7,treatment,new_page,1
239823,741894,32:56.5,control,old_page,1
239824,852038,46:26.7,treatment,new_page,1
239826,859270,51:08.6,control,old_page,1
239832,664700,50:26.4,treatment,new_page,1
239838,752924,22:35.7,treatment,new_page,1
239840,934147,37:29.9,control,old_page,1
239841,803656,32:33.0,control,old_page,1
239865,829271,27:23.6,treatment,new_page,1
239888,659995,33:10.5,control,old_page,1
239892,911425,22:33.5,control,old_page,1
239900,897948,11:17.6,control,old_page,1
239941,727367,28:06.7,control,old_page,1
239954,796900,44:01.9,control,old_page,1
239976,680541,22:28.4,control,old_page,1
239981,933610,20:44.6,treatment,new_page,1
239989,939381,49:09.1,treatment,new_page,1
239992,934110,05:34.0,control,old_page,1
239996,822780,03:39.5,treatment,new_page,1
240007,796484,49:39.8,control,old_page,1
240013,882060,35:49.2,control,old_page,1
240021,877492,54:16.5,control,old_page,1
240028,801685,05:15.0,treatment,new_page,1
240030,888291,23:04.9,treatment,new_page,1
240050,944659,32:30.1,treatment,new_page,1
240054,797627,22:29.9,treatment,new_page,1
240059,886212,57:51.7,treatment,new_page,1
240063,942390,13:54.1,control,old_page,1
240076,734756,30:25.7,treatment,new_page,1
240077,748431,43:49.1,control,old_page,1
240081,725549,51:58.9,control,old_page,1
240088,809318,27:05.5,treatment,new_page,1
240111,746198,16:18.0,treatment,new_page,1
240124,736579,51:20.0,treatment,new_page,1
240125,914608,33:51.6,control,old_page,1
240128,783800,33:08.3,control,old_page,1
240137,818146,27:46.6,treatment,new_page,1
240149,907022,30:25.6,treatment,new_page,1
240153,890459,25:33.5,treatment,new_page,1
240158,844167,40:54.7,control,old_page,1
240176,752136,56:42.1,control,old_page,1
240196,725598,57:09.5,control,old_page,1
240204,728329,25:25.0,treatment,new_page,1
240225,776481,11:38.1,control,old_page,1
240236,770978,59:10.1,control,old_page,1
240241,796401,16:34.0,control,old_page,1
240243,932789,38:36.4,control,old_page,1
240246,925123,46:02.9,control,old_page,1
240249,935375,34:22.3,control,old_page,1
240263,776164,52:50.4,control,old_page,1
240266,636468,45:27.0,treatment,new_page,1
240276,775587,39:40.0,treatment,new_page,1
240277,840304,52:03.9,control,old_page,1
240280,722139,08:14.7,treatment,new_page,1
240283,914323,23:28.0,treatment,new_page,1
240291,783486,16:57.0,treatment,new_page,1
240296,675308,25:03.2,treatment,new_page,1
240305,840249,06:42.6,treatment,new_page,1
240307,929208,12:05.2,control,old_page,1
240309,881169,02:00.1,control,old_page,1
240310,689196,48:53.5,treatment,new_page,1
240313,760378,48:55.4,treatment,new_page,1
240324,776889,03:12.0,control,old_page,1
240328,906680,24:39.6,treatment,new_page,1
240335,750327,10:42.2,control,old_page,1
240337,937204,36:54.6,treatment,new_page,1
240339,639592,29:10.5,treatment,new_page,1
240350,802099,00:40.3,treatment,new_page,1
240351,778737,39:41.7,treatment,new_page,1
240377,758987,56:36.5,control,old_page,1
240415,845069,02:36.3,control,old_page,1
240416,645174,29:32.5,control,old_page,1
240432,797069,01:42.2,treatment,new_page,1
240433,678298,41:19.1,treatment,new_page,1
240434,650904,49:16.2,treatment,new_page,1
240438,635318,47:22.5,treatment,new_page,1
240440,704630,53:03.1,treatment,new_page,1
240441,788712,46:13.8,treatment,new_page,1
240444,705969,02:40.4,treatment,new_page,1
240461,926967,03:44.5,treatment,new_page,1
240480,732075,09:09.5,treatment,new_page,1
240495,826804,54:47.1,treatment,new_page,1
240498,828677,11:48.8,control,old_page,1
240499,877214,37:47.1,control,old_page,1
240501,925593,39:09.5,control,old_page,1
240505,807998,46:16.5,treatment,new_page,1
240541,889855,02:44.6,treatment,new_page,1
240545,855202,08:13.5,treatment,new_page,1
240567,737448,27:35.9,treatment,new_page,1
240594,943141,47:21.9,control,old_page,1
240613,753561,32:53.5,control,old_page,1
240614,718041,09:13.1,treatment,new_page,1
240616,777750,22:36.3,control,old_page,1
240643,641751,38:57.5,treatment,new_page,1
240646,878905,21:30.1,control,old_page,1
240647,751741,34:51.2,control,old_page,1
240673,700937,34:11.7,treatment,new_page,1
240680,869167,24:05.6,treatment,new_page,1
240691,744487,42:57.2,control,old_page,1
240695,810963,25:34.9,treatment,new_page,1
240697,736779,19:27.3,control,old_page,1
240700,910858,26:04.8,treatment,new_page,1
240701,795453,03:05.7,treatment,new_page,1
240702,918718,05:36.7,treatment,new_page,1
240705,754480,06:50.1,treatment,new_page,1
240725,897871,45:05.0,treatment,new_page,1
240733,938802,00:52.9,control,old_page,1
240758,818163,45:32.3,control,old_page,1
240764,864927,46:37.7,treatment,new_page,1
240766,676514,28:54.6,treatment,new_page,1
240775,865832,40:25.4,control,old_page,1
240776,743073,19:17.5,control,old_page,1
